question_id,domain,ll_T,ll_B,ll_P,dB,dP,dBP,top1_T,top1_B,top1_P,affected_B,affected_P
10785,Philosophy,389.88698765,389.88661717,389.88698765,-0.00037047999995820646,0.0,-0.00037047999995820646,n00000142,n00000142,n00000142,1,0
10787,Philosophy,393.78061259,393.78057523,393.78061259,-3.735999996479222e-05,0.0,-3.735999996479222e-05,n00000142,n00000142,n00000142,1,0
10788,Philosophy,390.63612666,390.63020008,390.63612666,-0.005926579999993464,0.0,-0.005926579999993464,n00000142,n00000142,n00000142,1,0
10791,Philosophy,403.34398003,403.34365516,403.34398003,-0.0003248699999858218,0.0,-0.0003248699999858218,n00000142,n00000142,n00000142,1,0
10792,Philosophy,395.58464209,395.5577794,395.58464209,-0.0268626899999731,0.0,-0.0268626899999731,n00000142,n00000142,n00000142,1,0
10798,Philosophy,402.77037395,402.76981543,402.77037395,-0.0005585200000268742,0.0,-0.0005585200000268742,n00000056,n00000056,n00000056,1,0
10799,Philosophy,404.20093957,404.34297018,404.20093957,0.14203061000000616,0.0,0.14203061000000616,n00000056,n00000056,n00000056,1,0
10800,Philosophy,405.46561576,405.5097787,405.46561576,0.04416294000003518,0.0,0.04416294000003518,n00000056,n00000056,n00000056,1,0
10803,Philosophy,402.33140015,402.33432334,402.33140015,0.002923190000046816,0.0,0.002923190000046816,n00000056,n00000056,n00000056,1,0
10817,Philosophy,402.25873495,402.25873495,402.25873495,0.0,0.0,0.0,n00000056,n00000056,n00000056,0,0
10825,Philosophy,399.5722389,399.57213269,399.5722389,-0.00010621000001265202,0.0,-0.00010621000001265202,n00000142,n00000142,n00000142,1,0
10834,Philosophy,401.64521234,401.64521027,401.64521234,-2.069999993636884e-06,0.0,-2.069999993636884e-06,n00000056,n00000056,n00000056,1,0
10837,Philosophy,382.20150317,381.71628853,382.2015267,-0.4852146400000379,2.3529999964466697e-05,-0.48523817000000236,n00000143,n00000143,n00000143,1,1
10839,Philosophy,396.46738076,396.46720216,396.46738076,-0.00017860000002656307,0.0,-0.00017860000002656307,n00000056,n00000056,n00000056,1,0
10840,Philosophy,406.40892079,406.40887021,406.40892079,-5.058000004964924e-05,0.0,-5.058000004964924e-05,n00000056,n00000056,n00000056,1,0
10843,Philosophy,379.05455696,378.41242862,379.05455696,-0.6421283399999993,0.0,-0.6421283399999993,n00000143,n00000143,n00000143,1,0
10849,Philosophy,387.587136,387.6269144,387.58713601,0.03977839999998878,1.0000007932831068e-08,0.039778389999980845,n00000221,n00000221,n00000221,1,1
10850,Philosophy,411.52935069,411.52930819,411.52935069,-4.250000000638465e-05,0.0,-4.250000000638465e-05,n00000142,n00000142,n00000142,1,0
10853,Philosophy,395.76817171,395.6036521,395.76817171,-0.16451961000001347,0.0,-0.16451961000001347,n00000143,n00000143,n00000143,1,0
10856,Philosophy,407.53381494,407.53381494,407.53381494,0.0,0.0,0.0,n00000056,n00000056,n00000056,0,0
10859,Philosophy,394.91703064,394.91703064,394.91703064,0.0,0.0,0.0,n00000056,n00000056,n00000056,0,0
10862,Philosophy,400.9149836,400.91498356,400.9149836,-4.000003173132427e-08,0.0,-4.000003173132427e-08,n00000056,n00000056,n00000056,1,0
10864,Philosophy,405.8139641,405.8139641,405.8139641,0.0,0.0,0.0,n00000056,n00000056,n00000056,0,0
10867,Philosophy,390.86469023,390.86340213,390.86468998,-0.0012881000000106724,-2.500000277905201e-07,-0.0012878499999828819,n00000078,n00000078,n00000078,1,1
10888,Philosophy,398.04599805,398.04598198,398.04599804,-1.6069999958290282e-05,-1.0000007932831068e-08,-1.605999995035745e-05,n00000056,n00000056,n00000056,1,1
10893,Philosophy,404.05612436,404.05610663,404.05612436,-1.7730000024585024e-05,0.0,-1.7730000024585024e-05,n00000142,n00000142,n00000142,1,0
10894,Philosophy,399.70689349,399.70620788,399.70689349,-0.0006856100000049992,0.0,-0.0006856100000049992,n00000142,n00000142,n00000142,1,0
10895,Philosophy,400.52599378,400.52313593,400.52599378,-0.0028578499999980522,0.0,-0.0028578499999980522,n00000142,n00000142,n00000142,1,0
10896,Philosophy,405.16719395,405.15495959,405.16719395,-0.012234360000036304,0.0,-0.012234360000036304,n00000142,n00000142,n00000142,1,0
10898,Philosophy,387.1465063,387.14093213,387.14650628,-0.005574169999988499,-2.0000015865662135e-08,-0.005574149999972633,n00000056,n00000056,n00000056,1,1
10899,Philosophy,392.24298599,392.24298589,392.24298599,-1.0000002248489182e-07,0.0,-1.0000002248489182e-07,n00000056,n00000056,n00000056,1,0
10906,Philosophy,389.1432957,389.14241778,389.1432957,-0.0008779199999935372,0.0,-0.0008779199999935372,n00000142,n00000142,n00000142,1,0
10908,Philosophy,389.32877708,389.32733502,389.32877708,-0.0014420599999880324,0.0,-0.0014420599999880324,n00000142,n00000142,n00000142,1,0
10909,Philosophy,396.2731108,396.27284861,396.2731108,-0.00026219000000082815,0.0,-0.00026219000000082815,n00000142,n00000142,n00000142,1,0
10912,Philosophy,396.17629263,396.17589439,396.17629263,-0.0003982399999813424,0.0,-0.0003982399999813424,n00000142,n00000142,n00000142,1,0
10913,Philosophy,385.29157435,385.29076975,385.29157435,-0.0008046000000376807,0.0,-0.0008046000000376807,n00000142,n00000142,n00000142,1,0
10921,Philosophy,370.05337204,370.05338435,370.05337204,1.2309999988247e-05,0.0,1.2309999988247e-05,n00000143,n00000143,n00000143,1,0
10927,Philosophy,394.41061561,394.40885422,394.41061561,-0.001761389999956009,0.0,-0.001761389999956009,n00000056,n00000056,n00000056,1,0
10929,Philosophy,405.30014092,405.36325877,405.30014092,0.06311785000002601,0.0,0.06311785000002601,n00000056,n00000056,n00000056,1,0
10930,Philosophy,401.54341229,401.53830206,401.54341229,-0.005110230000013871,0.0,-0.005110230000013871,n00000056,n00000056,n00000056,1,0
10935,Philosophy,389.33580164,389.33243807,389.33580164,-0.0033635699999763347,0.0,-0.0033635699999763347,n00000143,n00000143,n00000143,1,0
10937,Philosophy,394.17057707,394.10165785,394.17057707,-0.06891921999999795,0.0,-0.06891921999999795,n00000142,n00000142,n00000142,1,0
10939,Philosophy,403.22954184,402.11704434,403.22954184,-1.1124975000000177,0.0,-1.1124975000000177,n00000143,n00000143,n00000143,1,0
10940,Philosophy,397.01583105,396.97801049,397.01583105,-0.037820560000000114,0.0,-0.037820560000000114,n00000142,n00000142,n00000142,1,0
10942,Philosophy,398.03666358,398.03576933,398.03666358,-0.0008942499999875508,0.0,-0.0008942499999875508,n00000142,n00000142,n00000142,1,0
10943,Philosophy,389.1745244,387.74618093,389.1745244,-1.4283434700000157,0.0,-1.4283434700000157,n00000143,n00000143,n00000143,1,0
10945,Philosophy,384.40591185,384.40603901,384.40590639,0.00012715999997681138,-5.4600000112259295e-06,0.0001326199999880373,n00000128,n00000128,n00000128,1,1
10946,Philosophy,386.12515702,386.12514892,386.12515702,-8.100000002286833e-06,0.0,-8.100000002286833e-06,n00000184,n00000184,n00000184,1,0
10948,Philosophy,391.47953652,391.47953343,391.47953652,-3.090000006977789e-06,0.0,-3.090000006977789e-06,n00000056,n00000056,n00000056,1,0
10952,Philosophy,404.80276223,404.80276223,404.80276223,0.0,0.0,0.0,n00000056,n00000056,n00000056,0,0
10962,Philosophy,391.71473787,391.70236479,391.71473787,-0.012373080000031678,0.0,-0.012373080000031678,n00000142,n00000142,n00000142,1,0
10964,Philosophy,394.27905617,394.27892181,394.27905617,-0.00013436000000410786,0.0,-0.00013436000000410786,n00000142,n00000142,n00000142,1,0
10969,Philosophy,369.30037622,369.53443968,369.30539171,0.23406346000001577,0.005015490000005229,0.22904797000001054,n00000143,n00000143,n00000143,1,1
10971,Philosophy,377.07423259,377.07924408,377.07423271,0.005011490000015328,1.199999815071351e-07,0.005011370000033821,n00000143,n00000143,n00000143,1,1
10974,Philosophy,377.42834747,377.42740514,377.42836503,-0.0009423299999866686,1.7560000003413734e-05,-0.0009598899999900823,n00000185,n00000185,n00000185,1,1
10978,Philosophy,394.94087131,394.9393879,394.94087131,-0.0014834099999916361,0.0,-0.0014834099999916361,n00000056,n00000056,n00000056,1,0
10981,Philosophy,400.07852217,400.0721987,400.07852217,-0.0063234699999838995,0.0,-0.0063234699999838995,n00000142,n00000142,n00000142,1,0
10982,Philosophy,402.19855451,402.07177637,402.19855451,-0.12677813999999898,0.0,-0.12677813999999898,n00000142,n00000142,n00000142,1,0
10995,Philosophy,378.12315053,378.08624959,378.12315053,-0.0369009399999527,0.0,-0.0369009399999527,n00000221,n00000221,n00000221,1,0
11005,Philosophy,393.93636674,393.93238212,393.93636235,-0.003984619999982897,-4.389999958220869e-06,-0.003980230000024676,n00000142,n00000142,n00000142,1,1
11009,Philosophy,398.0331237,398.0331202,398.0331237,-3.4999999911633495e-06,0.0,-3.4999999911633495e-06,n00000056,n00000056,n00000056,1,0
11010,Philosophy,394.77465032,394.77463542,394.77465031,-1.4899999996487168e-05,-9.999951089412207e-09,-1.4890000045397755e-05,n00000056,n00000056,n00000056,1,1
11011,Philosophy,377.73553994,376.8785036,377.73553999,-0.857036340000036,4.999998282073648e-08,-0.8570363900000189,n00000143,n00000143,n00000143,1,1
11017,Philosophy,405.84480334,405.48203812,405.84480334,-0.3627652199999716,0.0,-0.3627652199999716,n00000143,n00000143,n00000143,1,0
11019,Philosophy,404.94668537,404.9444231,404.94668537,-0.002262270000016997,0.0,-0.002262270000016997,n00000142,n00000142,n00000142,1,0
11023,Philosophy,393.51835553,393.50359324,393.51835553,-0.014762290000021494,0.0,-0.014762290000021494,n00000143,n00000143,n00000143,1,0
11026,Philosophy,406.06189015,405.93627139,406.06189015,-0.12561876000000893,0.0,-0.12561876000000893,n00000142,n00000142,n00000142,1,0
11030,Philosophy,387.81211914,386.64585499,387.81211914,-1.1662641500000177,0.0,-1.1662641500000177,n00000143,n00000143,n00000143,1,0
11036,Philosophy,391.48399918,391.47574997,391.48399918,-0.008249210000030871,0.0,-0.008249210000030871,n00000056,n00000056,n00000056,1,0
11040,Philosophy,388.46315732,388.46099241,388.46315732,-0.0021649099999763166,0.0,-0.0021649099999763166,n00000142,n00000142,n00000142,1,0
11042,Philosophy,390.18516625,390.18334749,390.18516616,-0.0018187599999919257,-9.000001455206075e-08,-0.0018186699999773737,n00000142,n00000142,n00000142,1,1
11043,Philosophy,390.44909154,390.41615624,390.44909154,-0.03293529999996281,0.0,-0.03293529999996281,n00000142,n00000142,n00000142,1,0
11053,Philosophy,379.99684655,379.99727806,379.99684655,0.000431509999998525,0.0,0.000431509999998525,n00000143,n00000143,n00000143,1,0
11054,Philosophy,365.77928448,365.76521794,365.77966107,-0.014066539999987526,0.00037658999997347564,-0.014443129999961002,n00000143,n00000143,n00000143,1,1
11058,Philosophy,369.98246973,369.98087522,369.98246973,-0.00159451000001809,0.0,-0.00159451000001809,n00000105,n00000105,n00000105,1,0
11060,Philosophy,399.10393845,399.10226329,399.10393845,-0.001675159999990683,0.0,-0.001675159999990683,n00000056,n00000056,n00000056,1,0
11061,Philosophy,381.37975315,381.35648347,381.37975315,-0.023269679999998516,0.0,-0.023269679999998516,n00000056,n00000056,n00000056,1,0
11067,Philosophy,402.70406198,402.22202409,402.70406198,-0.48203789000001507,0.0,-0.48203789000001507,n00000143,n00000143,n00000143,1,0
11068,Philosophy,383.52125654,383.45927988,383.52125654,-0.06197666000002755,0.0,-0.06197666000002755,n00000142,n00000142,n00000142,1,0
11069,Philosophy,403.00304227,402.99930517,403.00304227,-0.003737099999966631,0.0,-0.003737099999966631,n00000142,n00000142,n00000142,1,0
11075,Philosophy,389.94029023,388.25487291,389.94029023,-1.685417319999999,0.0,-1.685417319999999,n00000216,n00000216,n00000216,1,0
11083,Philosophy,397.54615134,397.54554494,397.54615134,-0.0006063999999810221,0.0,-0.0006063999999810221,n00000142,n00000142,n00000142,1,0
11085,Philosophy,394.58046216,394.57500549,394.58046216,-0.0054566700000009405,0.0,-0.0054566700000009405,n00000142,n00000142,n00000142,1,0
11086,Philosophy,398.26745513,398.12847606,398.26745513,-0.13897906999994802,0.0,-0.13897906999994802,n00000143,n00000143,n00000143,1,0
11091,Philosophy,392.6511655,392.59838247,392.6511655,-0.05278303000000051,0.0,-0.05278303000000051,n00000142,n00000142,n00000142,1,0
11093,Philosophy,387.67574554,387.67558751,387.67574554,-0.00015802999996594735,0.0,-0.00015802999996594735,n00000142,n00000142,n00000142,1,0
11095,Philosophy,368.7945971,368.7989321,368.79826319,0.004335000000025957,0.003666090000024269,0.0006689100000016879,n00000082,n00000082,n00000082,1,1
11096,Philosophy,362.88192036,362.87657709,362.88192036,-0.005343269999968925,0.0,-0.005343269999968925,n00000105,n00000105,n00000105,1,0
11097,Philosophy,368.11225621,368.08937291,368.11225621,-0.022883299999989504,0.0,-0.022883299999989504,n00000106,n00000106,n00000106,1,0
11099,Philosophy,402.91461307,402.91451753,402.91461307,-9.553999996114726e-05,0.0,-9.553999996114726e-05,n00000056,n00000056,n00000056,1,0
11102,Philosophy,396.46880406,396.4653413,396.46880406,-0.0034627600000476377,0.0,-0.0034627600000476377,n00000142,n00000142,n00000142,1,0
11104,Philosophy,379.02604986,379.02587772,379.02604899,-0.0001721400000178619,-8.700000080352766e-07,-0.00017127000000982662,n00000082,n00000082,n00000082,1,1
11107,Philosophy,398.88499216,398.86818529,398.88499216,-0.016806870000038998,0.0,-0.016806870000038998,n00000142,n00000142,n00000142,1,0
11110,Philosophy,403.950907,403.94704116,403.950907,-0.0038658399999462745,0.0,-0.0038658399999462745,n00000142,n00000142,n00000142,1,0
11118,Philosophy,406.19115825,406.19115825,406.19115825,0.0,0.0,0.0,n00000056,n00000056,n00000056,0,0
11124,Philosophy,384.38040901,384.37718594,384.38040901,-0.0032230699999900025,0.0,-0.0032230699999900025,n00000056,n00000056,n00000056,1,0
11125,Philosophy,391.77841496,391.77806599,391.77841496,-0.0003489700000045559,0.0,-0.0003489700000045559,n00000056,n00000056,n00000056,1,0
11127,Philosophy,400.43648125,400.43648076,400.43648125,-4.899999908047903e-07,0.0,-4.899999908047903e-07,n00000056,n00000056,n00000056,1,0
11132,Philosophy,390.56070451,390.56067439,390.56070451,-3.0120000019451254e-05,0.0,-3.0120000019451254e-05,n00000142,n00000142,n00000142,1,0
11133,Philosophy,385.53177173,385.53177164,385.53177408,-9.000001455206075e-08,2.3499999883824785e-06,-2.4400000029345392e-06,n00000183,n00000183,n00000183,1,1
11134,Philosophy,392.20790021,390.54751578,392.20790021,-1.660384429999965,0.0,-1.660384429999965,n00000143,n00000143,n00000143,1,0
11139,Philosophy,377.78906648,377.78886319,377.78906653,-0.00020329000000174346,5.000003966415534e-08,-0.00020334000004140762,n00000105,n00000105,n00000105,1,1
11141,Philosophy,408.80460686,408.8046067,408.80460686,-1.599999563950405e-07,0.0,-1.599999563950405e-07,n00000056,n00000056,n00000056,1,0
11145,Philosophy,404.77565747,404.77521358,404.77565747,-0.0004438899999854584,0.0,-0.0004438899999854584,n00000142,n00000142,n00000142,1,0
11150,Philosophy,391.81377938,390.01335957,391.81377938,-1.8004198100000508,0.0,-1.8004198100000508,n00000143,n00000143,n00000143,1,0
11154,Philosophy,386.80177926,386.72834627,386.80177926,-0.0734329900000148,0.0,-0.0734329900000148,n00000143,n00000143,n00000143,1,0
11155,Philosophy,393.43438948,392.36252769,393.43438948,-1.071861790000014,0.0,-1.071861790000014,n00000143,n00000143,n00000143,1,0
11157,Philosophy,402.19527163,402.19442189,402.19527163,-0.0008497399999782829,0.0,-0.0008497399999782829,n00000142,n00000142,n00000142,1,0
11159,Philosophy,380.33916154,380.3363992,380.3392424,-0.00276234000000386,8.085999996865212e-05,-0.002843199999972512,n00000183,n00000183,n00000183,1,1
11162,Philosophy,395.86017264,395.86017262,395.86017264,-1.9999959022243274e-08,0.0,-1.9999959022243274e-08,n00000056,n00000056,n00000056,1,0
11164,Philosophy,388.24825267,388.24823261,388.24825267,-2.005999999710184e-05,0.0,-2.005999999710184e-05,n00000142,n00000142,n00000142,1,0
11167,Philosophy,400.80257207,400.80230729,400.80257207,-0.0002647800000090683,0.0,-0.0002647800000090683,n00000142,n00000142,n00000142,1,0
11172,Philosophy,404.85444048,404.85441952,404.85444048,-2.095999997209219e-05,0.0,-2.095999997209219e-05,n00000056,n00000056,n00000056,1,0
11174,Philosophy,404.77437883,404.97994945,404.77437883,0.20557062000000315,0.0,0.20557062000000315,n00000056,n00000056,n00000056,1,0
11178,Philosophy,408.17724712,408.11546913,408.17724712,-0.06177798999999595,0.0,-0.06177798999999595,n00000142,n00000142,n00000142,1,0
11185,Philosophy,387.94884428,387.78092726,387.94884428,-0.1679170200000044,0.0,-0.1679170200000044,n00000142,n00000142,n00000142,1,0
11190,Philosophy,401.42219799,401.42219798,401.42219799,-9.999951089412207e-09,0.0,-9.999951089412207e-09,n00000056,n00000056,n00000056,1,0
11203,Philosophy,377.29643489,377.29880458,377.29643489,0.0023696900000231835,0.0,0.0023696900000231835,n00000143,n00000143,n00000143,1,0
11205,Philosophy,366.76652455,366.76651227,366.76653769,-1.2279999964448507e-05,1.3140000021394371e-05,-2.5419999985842878e-05,n00000082,n00000082,n00000082,1,1
11206,Philosophy,392.79065156,392.79065156,392.79065156,0.0,0.0,0.0,n00000077,n00000077,n00000077,0,0
11212,Philosophy,403.99837462,403.80302817,403.99837462,-0.19534644999998818,0.0,-0.19534644999998818,n00000143,n00000143,n00000143,1,0
11213,Philosophy,397.04625546,396.86586598,397.04625546,-0.1803894799999739,0.0,-0.1803894799999739,n00000142,n00000143,n00000142,1,0
11216,Philosophy,399.49033267,399.48119235,399.49033267,-0.00914031999997178,0.0,-0.00914031999997178,n00000142,n00000142,n00000142,1,0
11218,Philosophy,404.15504132,404.13464886,404.15504132,-0.020392459999982293,0.0,-0.020392459999982293,n00000142,n00000142,n00000142,1,0
11221,Philosophy,402.70003277,402.70003265,402.70003277,-1.199999815071351e-07,0.0,-1.199999815071351e-07,n00000056,n00000056,n00000056,1,0
11228,Philosophy,389.15250173,389.15192159,389.15250173,-0.0005801400000109425,0.0,-0.0005801400000109425,n00000142,n00000142,n00000142,1,0
11231,Philosophy,381.26987966,381.19893115,381.26987966,-0.0709485099999938,0.0,-0.0709485099999938,n00000143,n00000143,n00000143,1,0
11232,Philosophy,392.43684831,392.43673588,392.43684831,-0.0001124300000014955,0.0,-0.0001124300000014955,n00000142,n00000142,n00000142,1,0
